nucleus  B(21+ -> 01+)  B(22+ -> 02+)  B(23+ -> 03+)  B(24+ -> 04+)
Ba116	0.598054  0.419789  0.092621  0.029114
Ba118	0.642262  0.421368  0.070957  0.003184
Ba120	0.584729  0.161499  0.090609  0.002895
Ba122	0.565324  0.096724  0.102439  0.019328
Ba124	0.436651  0.154914  0.108606  0.010639
Ba126	0.312753  0.089824  0.059651  0.005280
Ba128	0.242904  0.023514  0.149343  0.044248
Ba130	0.197038  0.002734  0.026282  0.000066
Ba132	0.151641  0.000626  0.004449  0.001232
Ba134	0.118166  0.002258  0.000879  0.018692
Ba136	0.107319  0.024956  0.032709  0.000470
Ba138	0.088493  0.019293  0.000888  0.019598
Ba140	0.067819  0.024934  0.025007  0.000715
Ba142	0.131653  0.004870  0.001944  0.017659
Ba144	0.181918  0.008292  0.010692  0.000608
Ba146	0.239150  0.022360  0.022943  0.000262
Ba148	0.305619  0.041870  0.035837  0.006462
Ba150	0.374537  0.041967  0.045047  0.018761
Ba152	0.445903  0.057249  0.057078  0.024085
Ba154	0.504326  0.122030  0.081865  0.025639
Ba156	0.548150  0.202594  0.125994  0.023261
Ba158	0.521196  0.202921  0.152602  0.034718
Ba160	0.463228  0.185164  0.108261  0.074872
Ba162	0.400875  0.169601  0.057216  0.098594
Ba164	0.339421  0.142389  0.026775  0.043192
Ba166	0.288116  0.100753  0.009853  0.009736
Ba168	0.244474  0.043012  0.000001  0.000351
Ba170	0.203531  0.009460  0.002180  0.000010
Ba172	0.170178  0.002330  0.004533  0.012306
Ba174	0.146506  0.000212  0.004569  0.006109
Ba176	0.127044  0.000082  0.000882  0.005889
Ba178	0.103658  0.002113  0.001219  0.014134
Ba180	0.077251  0.067676  0.044523  0.003836
Ba182	0.066304  0.058482  0.043744  0.000422
nucleus  B(21+ -> 01+)  B(23+ -> 02+)  B(22+ -> 21+)
