band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3478.746000,,,
band1,level,4,1,8334.344000,,,
band1,level,6,1,13169.023000,,,
band1,transition,,,,2_1,0_1,6.019961
band1,transition,,,,4_1,2_1,12.264263
band1,transition,,,,6_1,4_1,22.213438
band2,level,0,2,5729.883000,,,
band2,level,2,3,8674.555000,,,
band2,level,4,3,12817.643000,,,
band2,level,6,3,17455.467000,,,
band2,transition,,,,2_3,0_2,8.222124
band2,transition,,,,4_3,2_3,14.323457
band2,transition,,,,6_3,4_3,19.831167
band3,level,2,2,7233.773000,,,
band3,level,3,1,10576.338000,,,
band3,level,4,2,10875.548000,,,
band3,level,5,1,14618.589000,,,
band3,level,6,2,15819.636000,,,
band3,transition,,,,3_1,2_2,12.370814
band3,transition,,,,4_2,2_2,19.450937
band3,transition,,,,5_1,4_2,4.266749
band3,transition,,,,6_2,4_2,13.490677
band3,transition,,,,4_2,3_1,0.027113
band3,transition,,,,6_2,5_1,5.623838
band3,transition,,,,5_1,3_1,22.745533
interband,transition,,,,2_2,0_1,1.286734
interband,transition,,,,2_2,2_1,10.258251
interband,transition,,,,2_2,0_2,7.644132
interband,transition,,,,0_2,2_1,10.794198
