band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,14745.271000,,,
band1,level,4,1,35270.714000,,,
band1,level,6,1,62672.152000,,,
band1,transition,,,,2_1,0_1,0.493448
band1,transition,,,,4_1,2_1,0.821116
band1,transition,,,,6_1,4_1,1.094006
band2,level,0,2,33629.810000,,,
band2,level,2,3,56795.953000,,,
band2,level,4,4,84705.101000,,,
band2,level,6,4,119243.519000,,,
band2,transition,,,,2_3,0_2,0.356457
band2,transition,,,,4_4,2_3,0.515205
band2,transition,,,,6_4,4_4,0.719112
band3,level,2,2,29049.547000,,,
band3,level,3,1,46086.221000,,,
band3,level,4,2,55127.998000,,,
band3,level,5,1,73486.049000,,,
band3,level,6,2,84753.806000,,,
band3,transition,,,,3_1,2_2,0.876298
band3,transition,,,,4_2,2_2,0.526775
band3,transition,,,,5_1,4_2,0.361851
band3,transition,,,,6_2,4_2,0.793018
band3,transition,,,,4_2,3_1,0.004306
band3,transition,,,,6_2,5_1,0.000765
band3,transition,,,,5_1,3_1,0.666060
interband,transition,,,,2_2,0_1,0.081264
interband,transition,,,,2_2,2_1,0.926144
interband,transition,,,,0_2,2_2,0.115803
interband,transition,,,,0_2,2_1,0.386035
