band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,518.732000,,,
band1,level,4,1,1216.251000,,,
band1,level,6,1,2063.208000,,,
band1,transition,,,,2_1,0_1,42.324281
band1,transition,,,,4_1,2_1,70.539192
band1,transition,,,,6_1,4_1,92.810826
band2,level,0,2,1708.109000,,,
band2,level,2,3,2499.438000,,,
band2,level,4,4,3241.220000,,,
band2,level,6,4,4027.455000,,,
band2,transition,,,,2_3,0_2,43.190506
band2,transition,,,,4_4,2_3,89.590863
band2,transition,,,,6_4,4_4,141.926665
band3,level,2,2,1171.825000,,,
band3,level,3,1,1956.542000,,,
band3,transition,,,,3_1,2_2,63.354674
interband,transition,,,,2_2,0_1,0.164496
interband,transition,,,,2_2,2_1,55.937758
interband,transition,,,,0_2,2_2,80.082496
interband,transition,,,,0_2,2_1,20.272285
