band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1626.860000,,,
band1,level,4,1,3477.059000,,,
band1,level,6,1,5612.498000,,,
band1,transition,,,,2_1,0_1,5.927555
band1,transition,,,,4_1,2_1,13.276926
band1,transition,,,,6_1,4_1,20.783352
band2,level,0,2,3452.286000,,,
band2,level,2,3,5444.057000,,,
band2,level,4,4,7575.584000,,,
band2,level,6,4,9921.160000,,,
band2,transition,,,,2_3,0_2,8.514390
band2,transition,,,,4_4,2_3,16.030302
band2,transition,,,,6_4,4_4,23.532852
band3,level,2,2,3080.698000,,,
band3,level,3,1,4759.459000,,,
band3,level,4,2,4994.154000,,,
band3,level,5,1,6855.017000,,,
band3,level,6,2,7218.303000,,,
band3,transition,,,,3_1,2_2,15.626954
band3,transition,,,,4_2,2_2,10.814491
band3,transition,,,,5_1,4_2,7.128250
band3,transition,,,,6_2,4_2,18.554476
band3,transition,,,,4_2,3_1,0.192526
band3,transition,,,,6_2,5_1,0.328622
band3,transition,,,,5_1,3_1,14.973478
interband,transition,,,,2_2,0_1,0.394847
interband,transition,,,,2_2,2_1,13.913015
interband,transition,,,,0_2,2_2,0.738891
interband,transition,,,,0_2,2_1,17.123269
