band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1389.444000,,,
band1,level,4,1,2880.834000,,,
band1,level,6,1,4647.796000,,,
band1,transition,,,,2_1,0_1,10.631502
band1,transition,,,,4_1,2_1,23.136482
band1,transition,,,,6_1,4_1,34.278959
band2,level,0,2,1983.724000,,,
band2,level,2,3,3717.310000,,,
band2,level,4,3,5574.820000,,,
band2,level,6,3,7666.393000,,,
band2,transition,,,,2_3,0_2,8.669439
band2,transition,,,,4_3,2_3,21.581648
band2,transition,,,,6_3,4_3,34.078368
band3,level,2,2,2731.575000,,,
band3,level,3,1,4647.747000,,,
band3,transition,,,,3_1,2_2,12.343993
interband,transition,,,,2_2,0_1,0.359266
interband,transition,,,,2_2,2_1,12.921133
interband,transition,,,,2_2,0_2,6.746259
interband,transition,,,,0_2,2_1,29.477220
