band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1638.496000,,,
band1,level,4,1,3416.189000,,,
band1,level,6,1,5260.199000,,,
band1,transition,,,,2_1,0_1,10.311870
band1,transition,,,,4_1,2_1,20.159265
band1,transition,,,,6_1,4_1,31.674503
band2,level,0,2,3040.026000,,,
band2,level,2,3,4377.855000,,,
band2,level,4,3,6052.522000,,,
band2,level,6,3,7973.966000,,,
band2,transition,,,,2_3,0_2,16.806590
band2,transition,,,,4_3,2_3,25.392272
band2,transition,,,,6_3,4_3,34.803393
band3,level,2,2,3246.789000,,,
band3,level,3,1,4713.010000,,,
band3,level,4,2,5047.361000,,,
band3,level,5,1,6448.849000,,,
band3,level,6,2,6922.031000,,,
band3,transition,,,,3_1,2_2,23.771450
band3,transition,,,,4_2,2_2,15.116701
band3,transition,,,,5_1,4_2,11.426004
band3,transition,,,,6_2,4_2,29.425292
band3,transition,,,,4_2,3_1,3.498235
band3,transition,,,,6_2,5_1,3.494911
band3,transition,,,,5_1,3_1,21.985298
interband,transition,,,,2_2,0_1,0.329994
interband,transition,,,,2_2,2_1,17.994612
interband,transition,,,,2_2,0_2,1.386311
interband,transition,,,,0_2,2_1,18.504266
