band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2313.937000,,,
band1,level,4,1,3893.920000,,,
band1,level,6,1,5383.881000,,,
band1,transition,,,,2_1,0_1,7.398181
band1,transition,,,,4_1,2_1,26.490825
band1,transition,,,,6_1,4_1,74.618604
band2,level,0,2,2324.809000,,,
band2,level,2,2,3247.507000,,,
band2,level,4,2,4886.849000,,,
band2,level,6,2,7127.223000,,,
band2,transition,,,,2_2,0_2,13.440900
band2,transition,,,,4_2,2_2,21.156576
band2,transition,,,,6_2,4_2,34.764482
band3,level,2,3,4525.323000,,,
band3,level,3,1,5592.682000,,,
band3,level,4,3,6532.913000,,,
band3,level,5,1,7454.824000,,,
band3,level,6,3,8639.877000,,,
band3,transition,,,,3_1,2_3,21.123964
band3,transition,,,,4_3,2_3,24.584818
band3,transition,,,,5_1,4_3,4.427548
band3,transition,,,,6_3,4_3,50.418754
band3,transition,,,,4_3,3_1,0.093097
band3,transition,,,,6_3,5_1,0.034614
band3,transition,,,,5_1,3_1,33.767689
interband,transition,,,,2_3,0_1,0.995216
interband,transition,,,,2_3,2_1,5.608394
interband,transition,,,,2_3,0_2,3.832538
interband,transition,,,,0_2,2_1,69.255659
