band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,340.343000,,,
band1,level,4,1,866.143000,,,
band1,level,6,1,1542.192000,,,
band1,transition,,,,2_1,0_1,65.937448
band1,transition,,,,4_1,2_1,110.334659
band1,transition,,,,6_1,4_1,144.499578
band2,level,0,2,1023.049000,,,
band2,level,2,3,1583.916000,,,
band2,level,4,3,2238.352000,,,
band2,level,6,3,3024.456000,,,
band2,transition,,,,2_3,0_2,61.167044
band2,transition,,,,4_3,2_3,84.007080
band2,transition,,,,6_3,4_3,120.539795
band3,level,2,2,935.188000,,,
band3,level,3,1,1563.755000,,,
band3,transition,,,,3_1,2_2,72.735292
interband,transition,,,,2_2,0_1,0.078713
interband,transition,,,,2_2,2_1,41.508514
interband,transition,,,,0_2,2_2,123.329179
interband,transition,,,,0_2,2_1,48.691927
