band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,728.869000,,,
band1,level,4,1,1601.749000,,,
band1,level,6,1,2618.245000,,,
band1,transition,,,,2_1,0_1,25.996398
band1,transition,,,,4_1,2_1,49.057298
band1,transition,,,,6_1,4_1,68.336642
band2,level,0,2,1843.128000,,,
band2,level,2,3,2801.174000,,,
band2,level,4,4,3756.217000,,,
band2,level,6,3,4733.530000,,,
band2,transition,,,,2_3,0_2,32.603552
band2,transition,,,,4_4,2_3,64.389233
band2,transition,,,,6_3,4_4,59.859507
band3,level,2,2,1676.927000,,,
band3,level,3,1,2595.280000,,,
band3,level,4,2,2654.325000,,,
band3,level,5,1,3663.549000,,,
band3,level,6,2,3728.261000,,,
band3,transition,,,,3_1,2_2,47.452660
band3,transition,,,,4_2,2_2,31.522755
band3,transition,,,,5_1,4_2,21.670744
band3,transition,,,,6_2,4_2,54.918917
band3,transition,,,,4_2,3_1,7.558061
band3,transition,,,,6_2,5_1,5.454438
band3,transition,,,,5_1,3_1,44.008134
interband,transition,,,,2_2,0_1,0.007725
interband,transition,,,,2_2,2_1,33.835190
interband,transition,,,,0_2,2_2,16.783859
interband,transition,,,,0_2,2_1,43.698640
