band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1600.388000,,,
band1,level,4,1,3570.936000,,,
band1,level,6,1,6185.136000,,,
band1,transition,,,,2_1,0_1,12.925233
band1,transition,,,,4_1,2_1,30.158576
band1,transition,,,,6_1,4_1,40.131667
band2,level,0,2,2550.057000,,,
band2,level,2,3,4807.257000,,,
band2,level,4,3,7297.610000,,,
band2,level,6,3,10339.208000,,,
band2,transition,,,,2_3,0_2,14.516089
band2,transition,,,,4_3,2_3,28.647727
band2,transition,,,,6_3,4_3,43.945268
band3,level,2,2,4215.577000,,,
band3,level,3,1,5655.864000,,,
band3,level,4,2,6424.318000,,,
band3,level,5,1,8172.820000,,,
band3,level,6,2,9080.313000,,,
band3,transition,,,,3_1,2_2,36.087400
band3,transition,,,,4_2,2_2,15.412304
band3,transition,,,,5_1,4_2,17.662962
band3,transition,,,,6_2,4_2,37.070069
band3,transition,,,,4_2,3_1,25.256521
band3,transition,,,,6_2,5_1,15.323654
band3,transition,,,,5_1,3_1,28.727690
interband,transition,,,,2_2,0_1,0.202737
interband,transition,,,,2_2,2_1,7.746394
interband,transition,,,,2_2,0_2,0.104483
interband,transition,,,,0_2,2_1,39.466661
