band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,421.879000,,,
band1,level,4,1,1169.557000,,,
band1,level,6,1,2187.844000,,,
band1,transition,,,,2_1,0_1,62.716077
band1,transition,,,,4_1,2_1,97.272643
band1,transition,,,,6_1,4_1,120.580884
band2,level,0,2,1747.284000,,,
band2,level,2,3,2202.959000,,,
band2,level,4,3,2809.660000,,,
band2,level,6,3,3646.043000,,,
band2,transition,,,,2_3,0_2,87.301761
band2,transition,,,,4_3,2_3,165.304260
band2,transition,,,,6_3,4_3,175.936962
band3,level,2,2,1187.729000,,,
band3,level,3,1,1748.651000,,,
band3,level,4,2,2123.302000,,,
band3,level,5,1,2792.281000,,,
band3,level,6,2,3244.029000,,,
band3,transition,,,,3_1,2_2,99.525451
band3,transition,,,,4_2,2_2,46.336217
band3,transition,,,,5_1,4_2,49.077351
band3,transition,,,,6_2,4_2,84.617211
band3,transition,,,,4_2,3_1,44.155816
band3,transition,,,,6_2,5_1,18.228093
band3,transition,,,,5_1,3_1,69.075271
interband,transition,,,,2_2,0_1,0.519309
interband,transition,,,,2_2,2_1,33.162560
interband,transition,,,,0_2,2_2,20.976875
interband,transition,,,,0_2,2_1,28.772849
