band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,383.188000,,,
band1,level,4,1,894.353000,,,
band1,level,6,1,1500.657000,,,
band1,transition,,,,2_1,0_1,73.102131
band1,transition,,,,4_1,2_1,134.307895
band1,transition,,,,6_1,4_1,182.765701
band2,level,0,2,1075.036000,,,
band2,level,2,3,1542.823000,,,
band2,level,4,3,2024.328000,,,
band2,level,6,3,2565.126000,,,
band2,transition,,,,2_3,0_2,91.466997
band2,transition,,,,4_3,2_3,186.502946
band2,transition,,,,6_3,4_3,250.279166
band3,level,2,2,1176.287000,,,
band3,level,3,1,1584.445000,,,
band3,level,4,2,1763.524000,,,
band3,level,5,1,2161.952000,,,
band3,level,6,2,2347.446000,,,
band3,transition,,,,3_1,2_2,150.957231
band3,transition,,,,4_2,2_2,73.065848
band3,transition,,,,5_1,4_2,88.793240
band3,transition,,,,6_2,4_2,156.745398
band3,transition,,,,4_2,3_1,94.782972
band3,transition,,,,6_2,5_1,67.809660
band3,transition,,,,5_1,3_1,127.421863
interband,transition,,,,2_2,0_1,1.082202
interband,transition,,,,2_2,2_1,42.283662
interband,transition,,,,2_2,0_2,2.712561
interband,transition,,,,0_2,2_1,100.146832
