band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,457.494000,,,
band1,level,4,1,1076.047000,,,
band1,level,6,1,1816.232000,,,
band1,transition,,,,2_1,0_1,56.515497
band1,transition,,,,4_1,2_1,99.235582
band1,transition,,,,6_1,4_1,135.648135
band2,level,0,2,1070.383000,,,
band2,level,2,3,1698.088000,,,
band2,level,4,4,2291.170000,,,
band2,level,6,3,2479.096000,,,
band2,transition,,,,2_3,0_2,51.818847
band2,transition,,,,4_4,2_3,119.304244
band2,transition,,,,6_3,4_4,5.859631
band3,level,2,2,1101.683000,,,
band3,level,3,1,1811.041000,,,
band3,transition,,,,3_1,2_2,75.646674
interband,transition,,,,2_2,0_1,8.597472
interband,transition,,,,2_2,2_1,80.309273
interband,transition,,,,2_2,0_2,12.891335
interband,transition,,,,0_2,2_1,51.023301
