band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1822.550000,,,
band1,level,4,1,3863.172000,,,
band1,level,6,1,5842.863000,,,
band1,transition,,,,2_1,0_1,11.062842
band1,transition,,,,4_1,2_1,23.499039
band1,transition,,,,6_1,4_1,45.181244
band2,level,0,2,2558.144000,,,
band2,level,2,3,4108.904000,,,
band2,level,4,3,6232.363000,,,
band2,level,6,3,8545.189000,,,
band2,transition,,,,2_3,0_2,14.650577
band2,transition,,,,4_3,2_3,25.357260
band2,transition,,,,6_3,4_3,35.613512
band3,level,2,2,3103.971000,,,
band3,level,3,1,5584.890000,,,
band3,transition,,,,3_1,2_2,12.284753
interband,transition,,,,2_2,0_1,0.471263
interband,transition,,,,2_2,2_1,21.714690
interband,transition,,,,2_2,0_2,12.421066
interband,transition,,,,0_2,2_1,28.241479
