band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,94.875000,,,
band1,level,4,1,301.869000,,,
band1,level,6,1,606.193000,,,
band1,transition,,,,2_1,0_1,270.533936
band1,transition,,,,4_1,2_1,399.476601
band1,transition,,,,6_1,4_1,461.748115
band2,level,0,2,1113.273000,,,
band2,level,2,3,1271.760000,,,
band2,level,4,3,1485.824000,,,
band2,level,6,3,1762.443000,,,
band2,transition,,,,2_3,0_2,240.391114
band2,transition,,,,4_3,2_3,478.561387
band2,transition,,,,6_3,4_3,638.501765
band3,level,2,2,858.595000,,,
band3,level,3,1,991.888000,,,
band3,level,4,2,1106.467000,,,
band3,level,5,1,1295.194000,,,
band3,level,6,2,1431.490000,,,
band3,transition,,,,3_1,2_2,442.315272
band3,transition,,,,4_2,2_2,176.123048
band3,transition,,,,5_1,4_2,228.421993
band3,transition,,,,6_2,4_2,359.677924
band3,transition,,,,4_2,3_1,329.952399
band3,transition,,,,6_2,5_1,177.976341
band3,transition,,,,5_1,3_1,277.756796
interband,transition,,,,2_2,0_1,5.007994
interband,transition,,,,2_2,2_1,19.700766
interband,transition,,,,0_2,2_2,69.010842
interband,transition,,,,0_2,2_1,41.159368
