band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,5845.322000,,,
band1,level,4,1,13565.674000,,,
band1,level,6,1,23384.052000,,,
band1,transition,,,,2_1,0_1,0.323188
band1,transition,,,,4_1,2_1,0.626604
band1,transition,,,,6_1,4_1,0.860602
band2,level,0,2,13135.197000,,,
band2,level,2,3,21644.054000,,,
band2,level,4,4,32186.223000,,,
band2,level,6,4,45225.268000,,,
band2,transition,,,,2_3,0_2,0.326155
band2,transition,,,,4_4,2_3,0.527633
band2,transition,,,,6_4,4_4,0.676670
band3,level,2,2,11674.963000,,,
band3,level,3,1,19109.282000,,,
band3,level,4,2,20900.104000,,,
band3,level,5,1,29182.247000,,,
band3,level,6,2,32024.601000,,,
band3,transition,,,,3_1,2_2,0.618083
band3,transition,,,,4_2,2_2,0.377539
band3,transition,,,,5_1,4_2,0.304882
band3,transition,,,,6_2,4_2,0.689468
band3,transition,,,,4_2,3_1,0.295174
band3,transition,,,,6_2,5_1,0.257855
band3,transition,,,,5_1,3_1,0.548267
interband,transition,,,,2_2,0_1,0.000112
interband,transition,,,,2_2,2_1,0.349152
interband,transition,,,,0_2,2_2,0.255799
interband,transition,,,,0_2,2_1,0.137886
