band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,940.386000,,,
band1,level,4,1,2176.707000,,,
band1,level,6,1,3649.487000,,,
band1,transition,,,,2_1,0_1,27.902255
band1,transition,,,,4_1,2_1,51.001012
band1,transition,,,,6_1,4_1,72.792794
band2,level,0,2,1756.179000,,,
band2,level,2,3,2787.265000,,,
band2,level,4,4,4197.848000,,,
band2,level,6,4,5926.631000,,,
band2,transition,,,,2_3,0_2,33.075468
band2,transition,,,,4_4,2_3,48.144261
band2,transition,,,,6_4,4_4,38.011499
band3,level,2,2,1772.637000,,,
band3,level,3,1,2643.478000,,,
band3,level,4,2,3227.016000,,,
band3,level,5,1,4062.706000,,,
band3,level,6,2,4997.694000,,,
band3,transition,,,,3_1,2_2,61.350317
band3,transition,,,,4_2,2_2,31.434038
band3,transition,,,,5_1,4_2,32.040375
band3,transition,,,,6_2,4_2,53.674287
band3,transition,,,,4_2,3_1,9.151255
band3,transition,,,,6_2,5_1,5.684106
band3,transition,,,,5_1,3_1,47.697467
interband,transition,,,,2_2,0_1,0.238668
interband,transition,,,,2_2,2_1,43.975023
interband,transition,,,,2_2,0_2,0.066639
interband,transition,,,,0_2,2_1,37.612060
