band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,360.622000,,,
band1,level,4,1,873.373000,,,
band1,level,6,1,1518.158000,,,
band1,transition,,,,2_1,0_1,62.812983
band1,transition,,,,4_1,2_1,97.931146
band1,transition,,,,6_1,4_1,125.313924
band2,level,0,2,1078.952000,,,
band2,level,2,3,1755.108000,,,
band2,level,4,4,2416.505000,,,
band2,level,6,4,3164.058000,,,
band2,transition,,,,2_3,0_2,55.484361
band2,transition,,,,4_4,2_3,100.045889
band2,transition,,,,6_4,4_4,158.601245
band3,level,2,2,787.193000,,,
band3,level,3,1,1474.790000,,,
band3,transition,,,,3_1,2_2,71.777984
interband,transition,,,,2_2,0_1,2.343643
interband,transition,,,,2_2,2_1,98.252021
interband,transition,,,,0_2,2_2,184.854533
interband,transition,,,,0_2,2_1,7.266548
