band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,215.873000,,,
band1,level,4,1,625.678000,,,
band1,level,6,1,1188.787000,,,
band1,transition,,,,2_1,0_1,92.539891
band1,transition,,,,4_1,2_1,144.297971
band1,transition,,,,6_1,4_1,175.444760
band2,level,0,2,1145.850000,,,
band2,level,2,3,1553.790000,,,
band2,level,4,3,2113.197000,,,
band2,level,6,3,2799.059000,,,
band2,transition,,,,2_3,0_2,75.967334
band2,transition,,,,4_3,2_3,117.433848
band2,transition,,,,6_3,4_3,167.383996
band3,level,2,2,1058.960000,,,
band3,level,3,1,1413.735000,,,
band3,level,4,2,1590.639000,,,
band3,level,5,1,2025.987000,,,
band3,level,6,2,2239.485000,,,
band3,transition,,,,3_1,2_2,119.514484
band3,transition,,,,4_2,2_2,60.900021
band3,transition,,,,5_1,4_2,62.366125
band3,transition,,,,6_2,4_2,120.545034
band3,transition,,,,4_2,3_1,82.441868
band3,transition,,,,6_2,5_1,48.775788
band3,transition,,,,5_1,3_1,92.017938
interband,transition,,,,2_2,0_1,1.030583
interband,transition,,,,2_2,2_1,17.459507
interband,transition,,,,0_2,2_2,59.405514
interband,transition,,,,0_2,2_1,40.149237
