band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,126.612000,,,
band1,level,4,1,408.586000,,,
band1,level,6,1,831.927000,,,
band1,transition,,,,2_1,0_1,176.950147
band1,transition,,,,4_1,2_1,259.453612
band1,transition,,,,6_1,4_1,296.672576
band2,level,0,2,1238.097000,,,
band2,level,2,3,1452.570000,,,
band2,level,4,3,1785.878000,,,
band2,level,6,3,2245.674000,,,
band2,transition,,,,2_3,0_2,156.957607
band2,transition,,,,4_3,2_3,261.218739
band2,transition,,,,6_3,4_3,317.017823
band3,level,2,2,1026.011000,,,
band3,level,3,1,1187.479000,,,
band3,level,4,2,1352.565000,,,
band3,level,5,1,1586.325000,,,
band3,level,6,2,1809.695000,,,
band3,transition,,,,3_1,2_2,278.425660
band3,transition,,,,4_2,2_2,102.152920
band3,transition,,,,5_1,4_2,151.779796
band3,transition,,,,6_2,4_2,210.223019
band3,transition,,,,4_2,3_1,212.441886
band3,transition,,,,6_2,5_1,113.613045
band3,transition,,,,5_1,3_1,165.997973
interband,transition,,,,2_2,0_1,2.313158
interband,transition,,,,2_2,2_1,9.112306
interband,transition,,,,0_2,2_2,27.854736
interband,transition,,,,0_2,2_1,23.552971
