band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,799.273000,,,
band1,level,4,1,1788.532000,,,
band1,level,6,1,2925.847000,,,
band1,transition,,,,2_1,0_1,34.136577
band1,transition,,,,4_1,2_1,59.097841
band1,transition,,,,6_1,4_1,82.393267
band2,level,0,2,1798.037000,,,
band2,level,2,3,2641.094000,,,
band2,level,4,3,3470.142000,,,
band2,level,6,3,4309.988000,,,
band2,transition,,,,2_3,0_2,42.985094
band2,transition,,,,4_3,2_3,85.632887
band2,transition,,,,6_3,4_3,102.683840
band3,level,2,2,1652.813000,,,
band3,level,3,1,2478.960000,,,
band3,level,4,2,2846.118000,,,
band3,level,5,1,3640.310000,,,
band3,level,6,2,4034.801000,,,
band3,transition,,,,3_1,2_2,68.914345
band3,transition,,,,4_2,2_2,38.269622
band3,transition,,,,5_1,4_2,32.266892
band3,transition,,,,6_2,4_2,55.800025
band3,transition,,,,4_2,3_1,0.018691
band3,transition,,,,6_2,5_1,0.004750
band3,transition,,,,5_1,3_1,54.275401
interband,transition,,,,2_2,0_1,2.086376
interband,transition,,,,2_2,2_1,62.039691
interband,transition,,,,0_2,2_2,0.111660
interband,transition,,,,0_2,2_1,33.487908
