band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,530.969000,,,
band1,level,4,1,1253.759000,,,
band1,level,6,1,2128.935000,,,
band1,transition,,,,2_1,0_1,39.570412
band1,transition,,,,4_1,2_1,70.813903
band1,transition,,,,6_1,4_1,98.276024
band2,level,0,2,1377.361000,,,
band2,level,2,3,2087.555000,,,
band2,level,4,4,2926.737000,,,
band2,level,6,4,3883.872000,,,
band2,transition,,,,2_3,0_2,44.751786
band2,transition,,,,4_4,2_3,52.474167
band2,transition,,,,6_4,4_4,92.383237
band3,level,2,2,1254.481000,,,
band3,level,3,1,2065.456000,,,
band3,level,4,2,2067.788000,,,
band3,level,5,1,2999.091000,,,
band3,level,6,2,3021.671000,,,
band3,transition,,,,3_1,2_2,54.190401
band3,transition,,,,4_2,2_2,42.892997
band3,transition,,,,5_1,4_2,22.781909
band3,transition,,,,6_2,4_2,72.778579
band3,transition,,,,4_2,3_1,14.667428
band3,transition,,,,6_2,5_1,11.350917
band3,transition,,,,5_1,3_1,57.567941
interband,transition,,,,2_2,0_1,0.001496
interband,transition,,,,2_2,2_1,39.759935
interband,transition,,,,0_2,2_2,71.207758
interband,transition,,,,0_2,2_1,47.092941
