band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,401.991000,,,
band1,level,4,1,968.345000,,,
band1,level,6,1,1666.002000,,,
band1,transition,,,,2_1,0_1,84.446841
band1,transition,,,,4_1,2_1,138.502378
band1,transition,,,,6_1,4_1,187.202892
band2,level,0,2,1018.097000,,,
band2,level,2,3,1530.314000,,,
band2,level,4,4,2147.776000,,,
band2,level,6,3,2355.862000,,,
band2,transition,,,,2_3,0_2,89.497444
band2,transition,,,,4_4,2_3,9.263383
band2,transition,,,,6_3,4_4,1337.495438
band3,level,2,2,828.899000,,,
band3,level,3,1,1317.123000,,,
band3,level,4,2,1519.980000,,,
band3,level,5,1,2030.661000,,,
band3,level,6,2,2336.209000,,,
band3,transition,,,,3_1,2_2,152.585490
band3,transition,,,,4_2,2_2,86.123511
band3,transition,,,,5_1,4_2,69.349196
band3,transition,,,,6_2,4_2,126.010649
band3,transition,,,,4_2,3_1,0.071807
band3,transition,,,,6_2,5_1,0.051893
band3,transition,,,,5_1,3_1,120.271332
interband,transition,,,,2_2,0_1,3.242637
interband,transition,,,,2_2,2_1,142.957436
interband,transition,,,,0_2,2_2,44.349281
interband,transition,,,,0_2,2_1,45.412635
