band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,817.633000,,,
band1,level,4,1,1979.711000,,,
band1,level,6,1,3408.905000,,,
band1,transition,,,,2_1,0_1,28.958826
band1,transition,,,,4_1,2_1,45.523971
band1,transition,,,,6_1,4_1,60.068934
band2,level,0,2,2688.783000,,,
band2,level,2,3,3415.924000,,,
band2,level,4,3,4294.398000,,,
band2,level,6,3,5336.133000,,,
band2,transition,,,,2_3,0_2,39.261942
band2,transition,,,,4_3,2_3,67.535198
band2,transition,,,,6_3,4_3,94.051909
band3,level,2,2,1902.568000,,,
band3,level,3,1,3035.882000,,,
band3,level,4,2,3312.183000,,,
band3,level,5,1,4485.045000,,,
band3,level,6,2,4899.909000,,,
band3,transition,,,,3_1,2_2,46.842498
band3,transition,,,,4_2,2_2,31.950050
band3,transition,,,,5_1,4_2,20.324069
band3,transition,,,,6_2,4_2,50.160759
band3,transition,,,,4_2,3_1,0.093120
band3,transition,,,,6_2,5_1,0.016707
band3,transition,,,,5_1,3_1,41.092493
interband,transition,,,,2_2,0_1,2.628028
interband,transition,,,,2_2,2_1,48.293499
interband,transition,,,,0_2,2_2,6.233693
interband,transition,,,,0_2,2_1,9.740527
