band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,710.852000,,,
band1,level,4,1,1662.002000,,,
band1,level,6,1,2816.536000,,,
band1,transition,,,,2_1,0_1,19.908158
band1,transition,,,,4_1,2_1,36.003025
band1,transition,,,,6_1,4_1,51.010796
band2,level,0,2,1983.907000,,,
band2,level,2,3,2941.180000,,,
band2,level,4,4,3843.942000,,,
band2,level,6,4,4899.551000,,,
band2,transition,,,,2_3,0_2,21.886578
band2,transition,,,,4_4,2_3,56.477831
band2,transition,,,,6_4,4_4,75.457891
band3,level,2,2,1731.450000,,,
band3,level,3,1,2597.155000,,,
band3,level,4,2,2740.170000,,,
band3,level,5,1,3695.430000,,,
band3,level,6,2,3802.603000,,,
band3,transition,,,,3_1,2_2,38.365436
band3,transition,,,,4_2,2_2,34.785343
band3,transition,,,,5_1,4_2,14.682465
band3,transition,,,,6_2,4_2,66.424194
band3,transition,,,,4_2,3_1,3.909042
band3,transition,,,,6_2,5_1,1.384531
band3,transition,,,,5_1,3_1,40.933654
interband,transition,,,,2_2,0_1,3.477425
interband,transition,,,,2_2,2_1,31.013635
interband,transition,,,,0_2,2_2,0.671769
interband,transition,,,,0_2,2_1,22.039224
