band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,210.283000,,,
band1,level,4,1,597.982000,,,
band1,level,6,1,1122.903000,,,
band1,transition,,,,2_1,0_1,107.836851
band1,transition,,,,4_1,2_1,166.257946
band1,transition,,,,6_1,4_1,202.418190
band2,level,0,2,1306.119000,,,
band2,level,2,3,1530.539000,,,
band2,level,4,3,1859.172000,,,
band2,level,6,3,2309.620000,,,
band2,transition,,,,2_3,0_2,160.890654
band2,transition,,,,4_3,2_3,272.821795
band2,transition,,,,6_3,4_3,310.094363
band3,level,2,2,930.058000,,,
band3,level,3,1,1226.725000,,,
band3,level,4,2,1417.749000,,,
band3,level,5,1,1775.575000,,,
band3,level,6,2,1992.733000,,,
band3,transition,,,,3_1,2_2,172.698731
band3,transition,,,,4_2,2_2,76.234139
band3,transition,,,,5_1,4_2,88.944044
band3,transition,,,,6_2,4_2,151.902372
band3,transition,,,,4_2,3_1,103.331596
band3,transition,,,,6_2,5_1,50.343868
band3,transition,,,,5_1,3_1,118.139206
interband,transition,,,,2_2,0_1,2.009930
interband,transition,,,,2_2,2_1,29.337836
interband,transition,,,,0_2,2_2,22.752054
interband,transition,,,,0_2,2_1,43.499699
