band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,910.364000,,,
band1,level,4,1,1832.330000,,,
band1,level,6,1,2846.411000,,,
band1,transition,,,,2_1,0_1,21.907125
band1,transition,,,,4_1,2_1,41.290934
band1,transition,,,,6_1,4_1,56.254953
band2,level,0,2,2271.341000,,,
band2,level,2,3,3319.515000,,,
band2,level,4,3,4308.034000,,,
band2,level,6,3,5332.547000,,,
band2,transition,,,,2_3,0_2,27.634109
band2,transition,,,,4_3,2_3,52.117241
band2,transition,,,,6_3,4_3,75.633169
band3,level,2,2,2523.451000,,,
band3,level,3,1,3618.381000,,,
band3,level,4,2,3665.135000,,,
band3,level,5,1,4691.875000,,,
band3,level,6,2,4816.646000,,,
band3,transition,,,,3_1,2_2,41.847907
band3,transition,,,,4_2,2_2,25.806667
band3,transition,,,,5_1,4_2,22.622099
band3,transition,,,,6_2,4_2,47.727861
band3,transition,,,,4_2,3_1,18.069425
band3,transition,,,,6_2,5_1,13.007914
band3,transition,,,,5_1,3_1,38.277110
interband,transition,,,,2_2,0_1,0.271862
interband,transition,,,,2_2,2_1,21.485141
interband,transition,,,,2_2,0_2,3.385722
interband,transition,,,,0_2,2_1,35.017906
