band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3132.523000,,,
band1,level,4,1,6870.344000,,,
band1,level,6,1,11332.709000,,,
band1,transition,,,,2_1,0_1,6.774092
band1,transition,,,,4_1,2_1,15.186446
band1,transition,,,,6_1,4_1,23.960931
band2,level,0,2,3935.916000,,,
band2,level,2,3,7178.269000,,,
band2,level,4,3,11381.762000,,,
band2,level,6,3,16475.943000,,,
band2,transition,,,,2_3,0_2,9.116894
band2,transition,,,,4_3,2_3,15.645163
band2,transition,,,,6_3,4_3,21.735529
band3,level,2,2,5490.864000,,,
band3,level,3,1,8221.226000,,,
band3,level,4,2,9445.375000,,,
band3,level,5,1,12427.442000,,,
band3,level,6,2,14239.681000,,,
band3,transition,,,,3_1,2_2,17.770609
band3,transition,,,,4_2,2_2,10.035922
band3,transition,,,,5_1,4_2,9.378848
band3,transition,,,,6_2,4_2,18.651481
band3,transition,,,,4_2,3_1,4.084568
band3,transition,,,,6_2,5_1,3.305574
band3,transition,,,,5_1,3_1,15.055139
interband,transition,,,,2_2,0_1,0.014203
interband,transition,,,,2_2,2_1,11.991577
interband,transition,,,,2_2,0_2,0.047287
interband,transition,,,,0_2,2_1,18.269015
