band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,257.572000,,,
band1,level,4,1,632.877000,,,
band1,level,6,1,1115.192000,,,
band1,transition,,,,2_1,0_1,83.525957
band1,transition,,,,4_1,2_1,139.637940
band1,transition,,,,6_1,4_1,175.634130
band2,level,0,2,1077.681000,,,
band2,level,2,2,1265.526000,,,
band2,level,4,2,1440.956000,,,
band2,level,6,2,1648.766000,,,
band2,transition,,,,2_2,0_2,180.756548
band2,transition,,,,4_2,2_2,557.380578
band2,transition,,,,6_2,4_2,856.599143
band3,level,2,3,1323.365000,,,
band3,level,3,1,1479.901000,,,
band3,level,4,3,1600.640000,,,
band3,level,5,1,1718.996000,,,
band3,level,6,3,1845.386000,,,
band3,transition,,,,3_1,2_3,339.099316
band3,transition,,,,4_3,2_3,103.103680
band3,transition,,,,5_1,4_3,365.729942
band3,transition,,,,6_3,4_3,508.466160
band3,transition,,,,4_3,3_1,315.770888
band3,transition,,,,6_3,5_1,131.474937
band3,transition,,,,5_1,3_1,364.704838
interband,transition,,,,2_3,0_1,1.629586
interband,transition,,,,2_3,2_1,13.956448
interband,transition,,,,2_3,0_2,2.159752
interband,transition,,,,0_2,2_1,52.880403
