band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,751.639000,,,
band1,level,4,1,1805.079000,,,
band1,level,6,1,3092.036000,,,
band1,transition,,,,2_1,0_1,41.000983
band1,transition,,,,4_1,2_1,68.192658
band1,transition,,,,6_1,4_1,91.124847
band2,level,0,2,1983.835000,,,
band2,level,2,3,2778.674000,,,
band2,level,4,4,3646.894000,,,
band2,level,6,3,4613.552000,,,
band2,transition,,,,2_3,0_2,52.149096
band2,transition,,,,4_4,2_3,95.112416
band2,transition,,,,6_3,4_4,114.895573
band3,level,2,2,1572.143000,,,
band3,level,3,1,2321.078000,,,
band3,level,4,2,2877.959000,,,
band3,level,5,1,3620.819000,,,
band3,level,6,2,4359.158000,,,
band3,transition,,,,3_1,2_2,81.572618
band3,transition,,,,4_2,2_2,37.914921
band3,transition,,,,5_1,4_2,41.727915
band3,transition,,,,6_2,4_2,57.543093
band3,transition,,,,4_2,3_1,16.118472
band3,transition,,,,6_2,5_1,5.092148
band3,transition,,,,5_1,3_1,56.652053
interband,transition,,,,2_2,0_1,0.000524
interband,transition,,,,2_2,2_1,47.876262
interband,transition,,,,0_2,2_2,1.974579
interband,transition,,,,0_2,2_1,30.651538
