band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,126.251000,,,
band1,level,4,1,406.823000,,,
band1,level,6,1,827.635000,,,
band1,transition,,,,2_1,0_1,157.556788
band1,transition,,,,4_1,2_1,231.567255
band1,transition,,,,6_1,4_1,264.983442
band2,level,0,2,1264.162000,,,
band2,level,2,3,1528.081000,,,
band2,level,4,3,1955.465000,,,
band2,level,6,3,2496.431000,,,
band2,transition,,,,2_3,0_2,102.891222
band2,transition,,,,4_3,2_3,176.577213
band2,transition,,,,6_3,4_3,241.780705
band3,level,2,2,1329.550000,,,
band3,level,3,1,1543.266000,,,
band3,level,4,2,1687.600000,,,
band3,level,5,1,1988.629000,,,
band3,level,6,2,2166.085000,,,
band3,transition,,,,3_1,2_2,185.163938
band3,transition,,,,4_2,2_2,93.356119
band3,transition,,,,5_1,4_2,93.616929
band3,transition,,,,6_2,4_2,184.900658
band3,transition,,,,4_2,3_1,148.055225
band3,transition,,,,6_2,5_1,83.568884
band3,transition,,,,5_1,3_1,135.517077
interband,transition,,,,2_2,0_1,0.879678
interband,transition,,,,2_2,2_1,8.134680
interband,transition,,,,2_2,0_2,20.833660
interband,transition,,,,0_2,2_1,25.596327
