band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1263.264000,,,
band1,level,4,1,2304.621000,,,
band1,level,6,1,3332.559000,,,
band1,transition,,,,2_1,0_1,18.519624
band1,transition,,,,4_1,2_1,49.254628
band1,transition,,,,6_1,4_1,80.982668
band2,level,0,2,1814.558000,,,
band2,level,2,3,2948.418000,,,
band2,level,4,3,3876.233000,,,
band2,level,6,3,4768.843000,,,
band2,transition,,,,2_3,0_2,26.007264
band2,transition,,,,4_3,2_3,61.915562
band2,transition,,,,6_3,4_3,111.677555
band3,level,2,2,2245.068000,,,
band3,level,3,1,3131.585000,,,
band3,level,4,2,3249.147000,,,
band3,level,5,1,4062.831000,,,
band3,level,6,2,4304.166000,,,
band3,transition,,,,3_1,2_2,57.052142
band3,transition,,,,4_2,2_2,38.849258
band3,transition,,,,5_1,4_2,30.759887
band3,transition,,,,6_2,4_2,69.354033
band3,transition,,,,4_2,3_1,10.013557
band3,transition,,,,6_2,5_1,10.402574
band3,transition,,,,5_1,3_1,59.949180
interband,transition,,,,2_2,0_1,0.324036
interband,transition,,,,2_2,2_1,45.054002
interband,transition,,,,2_2,0_2,3.234728
interband,transition,,,,0_2,2_1,77.407904
