band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,231.635000,,,
band1,level,4,1,632.273000,,,
band1,level,6,1,1177.285000,,,
band1,transition,,,,2_1,0_1,102.723899
band1,transition,,,,4_1,2_1,167.773047
band1,transition,,,,6_1,4_1,208.855985
band2,level,0,2,754.765000,,,
band2,level,2,3,1311.478000,,,
band2,level,4,3,1896.637000,,,
band2,level,6,3,2542.994000,,,
band2,transition,,,,2_3,0_2,55.537131
band2,transition,,,,4_3,2_3,114.883077
band2,transition,,,,6_3,4_3,176.159320
band3,level,2,2,834.778000,,,
band3,level,3,1,1409.075000,,,
band3,transition,,,,3_1,2_2,73.612576
interband,transition,,,,2_2,0_1,0.323721
interband,transition,,,,2_2,2_1,28.996829
interband,transition,,,,2_2,0_2,39.994238
interband,transition,,,,0_2,2_1,64.443977
