band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1219.007000,,,
band1,level,4,1,2770.541000,,,
band1,level,6,1,4617.984000,,,
band1,transition,,,,2_1,0_1,11.724827
band1,transition,,,,4_1,2_1,21.317694
band1,transition,,,,6_1,4_1,29.677164
band2,level,0,2,3076.655000,,,
band2,level,2,3,4552.039000,,,
band2,level,4,4,6183.012000,,,
band2,level,6,4,8039.344000,,,
band2,transition,,,,2_3,0_2,14.248723
band2,transition,,,,4_4,2_3,26.772419
band2,transition,,,,6_4,4_4,30.076433
band3,level,2,2,2597.768000,,,
band3,level,3,1,4179.061000,,,
band3,level,4,2,4302.700000,,,
band3,level,5,1,6090.632000,,,
band3,level,6,2,6244.795000,,,
band3,transition,,,,3_1,2_2,20.623981
band3,transition,,,,4_2,2_2,12.992774
band3,transition,,,,5_1,4_2,9.794280
band3,transition,,,,6_2,4_2,22.956007
band3,transition,,,,4_2,3_1,5.018940
band3,transition,,,,6_2,5_1,4.929006
band3,transition,,,,5_1,3_1,18.664356
interband,transition,,,,2_2,0_1,0.162124
interband,transition,,,,2_2,2_1,14.711361
interband,transition,,,,0_2,2_2,9.115905
interband,transition,,,,0_2,2_1,16.380055
