band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,474.023000,,,
band1,level,4,1,1052.269000,,,
band1,level,6,1,1750.972000,,,
band1,transition,,,,2_1,0_1,46.435325
band1,transition,,,,4_1,2_1,94.666581
band1,transition,,,,6_1,4_1,171.960293
band2,level,0,2,627.353000,,,
band2,level,2,2,756.908000,,,
band2,level,4,2,1433.002000,,,
band2,level,6,2,2402.575000,,,
band2,transition,,,,2_2,0_2,62.676653
band2,transition,,,,4_2,2_2,55.708532
band2,transition,,,,6_2,4_2,77.917801
band3,level,2,3,1550.382000,,,
band3,level,3,1,1794.797000,,,
band3,level,4,4,2545.658000,,,
band3,level,5,1,2642.996000,,,
band3,level,6,4,3591.298000,,,
band3,transition,,,,3_1,2_3,57.042004
band3,transition,,,,4_4,2_3,48.872572
band3,transition,,,,5_1,4_4,42.919193
band3,transition,,,,6_4,4_4,96.811398
band3,transition,,,,4_4,3_1,33.966893
band3,transition,,,,6_4,5_1,10.445231
band3,transition,,,,5_1,3_1,73.059038
interband,transition,,,,2_3,0_1,0.975916
interband,transition,,,,2_3,2_1,4.746057
interband,transition,,,,2_3,0_2,21.774346
interband,transition,,,,0_2,2_1,102.806112
