No240	4.292905  4.365697  0.340846
No242	3.651265  4.550288  0.138796
No244	3.595170  4.545134  0.107051
No246	3.627490  4.486277  0.083998
No248	3.705845  4.246535  0.063855
No250	3.756266  4.251026  0.056826
No252	3.817577  4.262350  0.055525
No254	3.856203  4.191047  0.058943
No256	3.824214  4.092625  0.061946
No258	3.657190  4.172798  0.066259
No260	3.500437  4.218462  0.065729
No262	3.364239  4.111843  0.064704
No264	3.218814  4.018352  0.067366
No266	3.128827  3.830913  0.080463
No268	2.926578  0.020589  0.125205
No270	2.172954  0.102978  0.180678
No272	1.463278  9.044739  0.736066
No274	1.128054  0.024160  1.548873
No276	0.715247  0.000165  1.071604
No278	0.474043  0.377131  0.586103
No280	0.348414  0.236281  0.398041
No282	0.256248  0.144071  0.196170
No284	0.199227  0.133357  0.115954
No286	0.209886  0.154493  0.082110
No288	0.336762  0.449854  0.530882
No290	0.514310  0.076215  0.610384
No292	0.740264  0.113886  0.004921
No294	1.286186  0.102936  0.056057
No296	1.930525  0.072947  0.091669
No298	2.359969  0.052269  0.077892
No300	2.756696  0.040974  0.068100
No302	3.102577  0.030217  0.060070
No304	3.389801  0.000001  0.047659
No306	3.642537  5.161695  0.077855
No308	3.865185  5.318745  0.097648
No310	4.043639  5.379627  0.099862
No312	4.188713  5.449948  0.098560
No314	4.321826  5.515329  0.098123
No316	4.451989  5.573894  0.098068
No318	4.558991  5.585887  0.098209
No320	4.605867  5.605842  0.100359
No322	4.585195  5.742953  0.107430
No324	4.520185  5.969293  0.115858
No326	4.425148  6.216968  0.123039
No328	4.300854  6.528895  0.127774
No330	4.165801  6.897661  0.132548
No332	4.043257  7.232115  0.142077
No334	3.903256  7.365318  0.175570
No336	3.655470  5.103532  0.356124
No338	3.104742  2.918454  0.578162
No340	2.325019  7.406209  1.399993
No342	1.807075  10.263586  2.239845
No344	1.459112  11.508088  2.305742
No346	1.168321  0.205242  2.003764
No348	0.883747  0.118340  1.621039
No350	0.641674  0.816010  1.235029
No352	0.482214  0.634115  0.944576
No354	0.381755  0.494235  0.752276
No356	0.318475  0.390118  0.571596
No358	0.287708  0.356347  0.515090
No360	0.346742  0.606143  0.576397
