band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1550.797000,,,
band1,level,4,1,2839.380000,,,
band1,level,6,1,4182.074000,,,
band1,transition,,,,2_1,0_1,12.257038
band1,transition,,,,4_1,2_1,33.476391
band1,transition,,,,6_1,4_1,53.278767
band2,level,0,2,2200.055000,,,
band2,level,2,3,3819.156000,,,
band2,level,4,3,5341.647000,,,
band2,level,6,3,6910.383000,,,
band2,transition,,,,2_3,0_2,13.160605
band2,transition,,,,4_3,2_3,28.160753
band2,transition,,,,6_3,4_3,47.844199
band3,level,2,2,2882.679000,,,
band3,level,3,1,4208.004000,,,
band3,level,4,2,4304.881000,,,
band3,level,5,1,5542.515000,,,
band3,level,6,2,5827.872000,,,
band3,transition,,,,3_1,2_2,25.054300
band3,transition,,,,4_2,2_2,21.330312
band3,transition,,,,5_1,4_2,15.196193
band3,transition,,,,6_2,4_2,36.685494
band3,transition,,,,4_2,3_1,12.781299
band3,transition,,,,6_2,5_1,12.418935
band3,transition,,,,5_1,3_1,32.189212
interband,transition,,,,2_2,0_1,0.002015
interband,transition,,,,2_2,2_1,21.433192
interband,transition,,,,2_2,0_2,5.942337
interband,transition,,,,0_2,2_1,55.001356
