band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,73.094000,,,
band1,level,4,1,240.508000,,,
band1,level,6,1,496.785000,,,
band1,transition,,,,2_1,0_1,296.237098
band1,transition,,,,4_1,2_1,428.629762
band1,transition,,,,6_1,4_1,481.896391
band2,level,0,2,1430.035000,,,
band2,level,2,3,1506.146000,,,
band2,level,4,3,1677.104000,,,
band2,level,6,3,1934.884000,,,
band2,transition,,,,2_3,0_2,363.392937
band2,transition,,,,4_3,2_3,526.823128
band2,transition,,,,6_3,4_3,592.419615
band3,level,2,2,1132.310000,,,
band3,level,3,1,1214.135000,,,
band3,level,4,2,1314.640000,,,
band3,level,5,1,1447.211000,,,
band3,level,6,2,1580.575000,,,
band3,transition,,,,3_1,2_2,571.016710
band3,transition,,,,4_2,2_2,199.571535
band3,transition,,,,5_1,4_2,295.589586
band3,transition,,,,6_2,4_2,410.549677
band3,transition,,,,4_2,3_1,431.663608
band3,transition,,,,6_2,5_1,231.199766
band3,transition,,,,5_1,3_1,320.915142
interband,transition,,,,2_2,0_1,4.537562
interband,transition,,,,2_2,2_1,9.660095
interband,transition,,,,0_2,2_2,32.595494
interband,transition,,,,0_2,2_1,20.571235
