band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,123.400000,,,
band1,level,4,1,388.320000,,,
band1,level,6,1,780.067000,,,
band1,transition,,,,2_1,0_1,215.625860
band1,transition,,,,4_1,2_1,319.427467
band1,transition,,,,6_1,4_1,368.464022
band2,level,0,2,1113.933000,,,
band2,level,2,3,1421.476000,,,
band2,level,4,4,1891.290000,,,
band2,level,6,4,2403.522000,,,
band2,transition,,,,2_3,0_2,139.840205
band2,transition,,,,4_4,2_3,129.627910
band2,transition,,,,6_4,4_4,211.977956
band3,level,2,2,877.560000,,,
band3,level,3,1,1060.547000,,,
band3,level,4,2,1204.978000,,,
band3,level,5,1,1448.139000,,,
band3,level,6,2,1636.400000,,,
band3,transition,,,,3_1,2_2,314.257527
band3,transition,,,,4_2,2_2,128.224637
band3,transition,,,,5_1,4_2,168.952931
band3,transition,,,,6_2,4_2,260.248052
band3,transition,,,,4_2,3_1,239.137787
band3,transition,,,,6_2,5_1,129.427914
band3,transition,,,,5_1,3_1,204.820362
interband,transition,,,,2_2,0_1,3.536184
interband,transition,,,,2_2,2_1,19.069216
interband,transition,,,,0_2,2_2,81.277084
interband,transition,,,,0_2,2_1,27.828347
