band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1114.992000,,,
band1,level,4,1,2625.315000,,,
band1,level,6,1,4485.051000,,,
band1,transition,,,,2_1,0_1,13.123310
band1,transition,,,,4_1,2_1,22.278558
band1,transition,,,,6_1,4_1,29.721963
band2,level,0,2,3196.037000,,,
band2,level,2,3,4459.796000,,,
band2,level,4,4,5868.918000,,,
band2,level,6,4,7646.052000,,,
band2,transition,,,,2_3,0_2,16.679401
band2,transition,,,,4_4,2_3,34.122994
band2,transition,,,,6_4,4_4,32.071128
band3,level,2,2,2321.958000,,,
band3,level,3,1,3718.903000,,,
band3,level,4,2,3991.441000,,,
band3,level,5,1,5588.018000,,,
band3,level,6,2,5947.416000,,,
band3,transition,,,,3_1,2_2,23.512239
band3,transition,,,,4_2,2_2,13.594678
band3,transition,,,,5_1,4_2,10.636433
band3,transition,,,,6_2,4_2,23.497549
band3,transition,,,,4_2,3_1,2.867352
band3,transition,,,,6_2,5_1,1.965271
band3,transition,,,,5_1,3_1,18.762252
interband,transition,,,,2_2,0_1,0.198671
interband,transition,,,,2_2,2_1,17.643842
interband,transition,,,,0_2,2_2,0.448407
interband,transition,,,,0_2,2_1,12.611241
