band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,161.512000,,,
band1,level,4,1,454.981000,,,
band1,level,6,1,870.245000,,,
band1,transition,,,,2_1,0_1,158.711547
band1,transition,,,,4_1,2_1,242.955346
band1,transition,,,,6_1,4_1,286.209455
band2,level,0,2,698.804000,,,
band2,level,2,3,1150.167000,,,
band2,level,4,4,1688.422000,,,
band2,level,6,4,2290.862000,,,
band2,transition,,,,2_3,0_2,88.749756
band2,transition,,,,4_4,2_3,149.765809
band2,transition,,,,6_4,4_4,205.261272
band3,level,2,2,601.637000,,,
band3,level,3,1,964.506000,,,
band3,level,4,2,986.052000,,,
band3,level,5,1,1437.947000,,,
band3,level,6,2,1474.222000,,,
band3,transition,,,,3_1,2_2,158.262534
band3,transition,,,,4_2,2_2,113.908345
band3,transition,,,,5_1,4_2,68.640635
band3,transition,,,,6_2,4_2,182.183378
band3,transition,,,,4_2,3_1,76.171063
band3,transition,,,,6_2,5_1,53.423839
band3,transition,,,,5_1,3_1,147.852445
interband,transition,,,,2_2,0_1,1.022219
interband,transition,,,,2_2,2_1,48.165115
interband,transition,,,,0_2,2_2,207.706412
interband,transition,,,,0_2,2_1,43.839601
