band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,3704.920000,,,
band1,level,4,1,8606.583000,,,
band1,level,6,1,14591.571000,,,
band1,transition,,,,2_1,0_1,4.552622
band1,transition,,,,4_1,2_1,9.103145
band1,transition,,,,6_1,4_1,14.075747
band2,level,0,2,5352.067000,,,
band2,level,2,3,9014.713000,,,
band2,level,4,3,14075.882000,,,
band2,level,6,3,20632.657000,,,
band2,transition,,,,2_3,0_2,6.441900
band2,transition,,,,4_3,2_3,9.293855
band2,transition,,,,6_3,4_3,12.673133
band3,level,2,2,7696.095000,,,
band3,level,3,1,11659.230000,,,
band3,level,4,2,12409.739000,,,
band3,level,5,1,17001.990000,,,
band3,level,6,2,18049.395000,,,
band3,transition,,,,3_1,2_2,9.870368
band3,transition,,,,4_2,2_2,10.031818
band3,transition,,,,5_1,4_2,3.289117
band3,transition,,,,6_2,4_2,16.928833
band3,transition,,,,4_2,3_1,0.571311
band3,transition,,,,6_2,5_1,0.118618
band3,transition,,,,5_1,3_1,11.467036
interband,transition,,,,2_2,0_1,0.680150
interband,transition,,,,2_2,2_1,8.272717
interband,transition,,,,2_2,0_2,0.320844
interband,transition,,,,0_2,2_1,8.726189
