band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2279.866000,,,
band1,level,4,1,4357.683000,,,
band1,level,6,1,6294.043000,,,
band1,transition,,,,2_1,0_1,12.564636
band1,transition,,,,4_1,2_1,27.368783
band1,transition,,,,6_1,4_1,45.228515
band2,level,0,2,3431.892000,,,
band2,level,2,3,5305.267000,,,
band2,level,4,3,6936.218000,,,
band2,level,6,3,8244.935000,,,
band2,transition,,,,2_3,0_2,20.717947
band2,transition,,,,4_3,2_3,45.066712
band2,transition,,,,6_3,4_3,78.091790
band3,level,2,2,4401.853000,,,
band3,level,3,1,6319.636000,,,
band3,level,4,2,6321.229000,,,
band3,level,5,1,7990.228000,,,
band3,level,6,2,8063.966000,,,
band3,transition,,,,3_1,2_2,35.288908
band3,transition,,,,4_2,2_2,23.811321
band3,transition,,,,5_1,4_2,18.215918
band3,transition,,,,6_2,4_2,46.552302
band3,transition,,,,4_2,3_1,0.363639
band3,transition,,,,6_2,5_1,1.115172
band3,transition,,,,5_1,3_1,38.461511
interband,transition,,,,2_2,0_1,1.016444
interband,transition,,,,2_2,2_1,28.480371
interband,transition,,,,2_2,0_2,0.059934
interband,transition,,,,0_2,2_1,33.708828
