band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,265.242000,,,
band1,level,4,1,698.751000,,,
band1,level,6,2,1274.874000,,,
band1,transition,,,,2_1,0_1,121.720137
band1,transition,,,,4_1,2_1,191.048003
band1,transition,,,,6_2,4_1,235.851202
band2,level,0,2,762.669000,,,
band2,level,2,3,802.224000,,,
band2,level,4,2,893.282000,,,
band2,level,6,1,1033.569000,,,
band2,transition,,,,2_3,0_2,1168.363818
band2,transition,,,,4_2,2_3,1689.129364
band2,transition,,,,6_1,4_2,1896.591633
band3,level,2,2,687.136000,,,
band3,level,3,1,1113.143000,,,
band3,level,4,4,1189.170000,,,
band3,level,5,3,1708.237000,,,
band3,transition,,,,3_1,2_2,166.518455
band3,transition,,,,4_4,2_2,108.774896
band3,transition,,,,5_3,4_4,71.933869
band3,transition,,,,4_4,3_1,41.832534
band3,transition,,,,5_3,3_1,139.699454
interband,transition,,,,2_2,0_1,0.668088
interband,transition,,,,2_2,2_1,85.526387
interband,transition,,,,0_2,2_2,1.644965
interband,transition,,,,0_2,2_1,0.265722
