band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2156.632000,,,
band1,level,4,1,4707.061000,,,
band1,level,6,1,7711.400000,,,
band1,transition,,,,2_1,0_1,8.655244
band1,transition,,,,4_1,2_1,20.378659
band1,transition,,,,6_1,4_1,32.999711
band2,level,0,2,3430.260000,,,
band2,level,2,3,5829.692000,,,
band2,level,4,3,8473.822000,,,
band2,level,6,3,11959.148000,,,
band2,transition,,,,2_3,0_2,10.144232
band2,transition,,,,4_3,2_3,22.539754
band2,transition,,,,6_3,4_3,21.266691
band3,level,2,2,4565.100000,,,
band3,level,3,1,7221.655000,,,
band3,level,4,2,7788.371000,,,
band3,level,5,1,10201.373000,,,
band3,level,6,2,11147.353000,,,
band3,transition,,,,3_1,2_2,13.027928
band3,transition,,,,4_2,2_2,11.525281
band3,transition,,,,5_1,4_2,10.046910
band3,transition,,,,6_2,4_2,17.119819
band3,transition,,,,4_2,3_1,9.366699
band3,transition,,,,6_2,5_1,13.389650
band3,transition,,,,5_1,3_1,22.290610
interband,transition,,,,2_2,0_1,0.009806
interband,transition,,,,2_2,2_1,11.196856
interband,transition,,,,2_2,0_2,4.737963
interband,transition,,,,0_2,2_1,27.426675
