band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2445.847000,,,
band1,level,4,1,5613.681000,,,
band1,level,6,1,9762.744000,,,
band1,transition,,,,2_1,0_1,7.533734
band1,transition,,,,4_1,2_1,14.454634
band1,transition,,,,6_1,4_1,18.362496
band2,level,0,2,4584.819000,,,
band2,level,2,3,8915.804000,,,
band2,level,4,3,13709.734000,,,
band2,level,6,3,19332.512000,,,
band2,transition,,,,2_3,0_2,5.795451
band2,transition,,,,4_3,2_3,9.389360
band2,transition,,,,6_3,4_3,13.603896
band3,level,2,2,6298.264000,,,
band3,level,3,1,8883.362000,,,
band3,level,4,2,10181.370000,,,
band3,level,5,1,12932.432000,,,
band3,level,6,2,14797.661000,,,
band3,transition,,,,3_1,2_2,15.063485
band3,transition,,,,4_2,2_2,6.771788
band3,transition,,,,5_1,4_2,8.714712
band3,transition,,,,6_2,4_2,13.478458
band3,transition,,,,4_2,3_1,10.199333
band3,transition,,,,6_2,5_1,6.301951
band3,transition,,,,5_1,3_1,10.981189
interband,transition,,,,2_2,0_1,0.047470
interband,transition,,,,2_2,2_1,3.826506
interband,transition,,,,2_2,0_2,0.131831
interband,transition,,,,0_2,2_1,11.770142
