band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,196.511000,,,
band1,level,4,1,529.297000,,,
band1,level,6,1,975.064000,,,
band1,transition,,,,2_1,0_1,128.359805
band1,transition,,,,4_1,2_1,207.173976
band1,transition,,,,6_1,4_1,256.988709
band2,level,0,2,762.706000,,,
band2,level,2,3,1237.293000,,,
band2,level,4,4,1801.477000,,,
band2,level,6,4,2425.481000,,,
band2,transition,,,,2_3,0_2,76.458760
band2,transition,,,,4_4,2_3,105.766112
band2,transition,,,,6_4,4_4,190.150696
band3,level,2,2,734.986000,,,
band3,level,3,1,1235.551000,,,
band3,transition,,,,3_1,2_2,98.740498
interband,transition,,,,2_2,0_1,0.325591
interband,transition,,,,2_2,2_1,43.561013
interband,transition,,,,0_2,2_2,224.507841
interband,transition,,,,0_2,2_1,73.883482
