band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,788.659000,,,
band1,level,4,1,2159.700000,,,
band1,level,6,1,4084.137000,,,
band1,transition,,,,2_1,0_1,17.971321
band1,transition,,,,4_1,2_1,27.960271
band1,transition,,,,6_1,4_1,33.609899
band2,level,0,2,3364.526000,,,
band2,level,2,3,4181.440000,,,
band2,level,4,3,5420.700000,,,
band2,level,6,3,7136.789000,,,
band2,transition,,,,2_3,0_2,27.764802
band2,transition,,,,4_3,2_3,45.112129
band2,transition,,,,6_3,4_3,56.206569
band3,level,2,2,2412.408000,,,
band3,level,3,1,3303.702000,,,
band3,level,4,2,4032.663000,,,
band3,level,5,1,5092.290000,,,
band3,level,6,2,6177.674000,,,
band3,transition,,,,3_1,2_2,33.571462
band3,transition,,,,4_2,2_2,13.512099
band3,transition,,,,5_1,4_2,18.180166
band3,transition,,,,6_2,4_2,25.393677
band3,transition,,,,4_2,3_1,18.858742
band3,transition,,,,6_2,5_1,8.732585
band3,transition,,,,5_1,3_1,21.544742
interband,transition,,,,2_2,0_1,0.656618
interband,transition,,,,2_2,2_1,8.496150
interband,transition,,,,0_2,2_2,0.477133
interband,transition,,,,0_2,2_1,7.060563
