nucleus  B(21+ -> 01+)  B(22+ -> 02+)  B(23+ -> 03+)  B(24+ -> 04+)
Ra200	0.768810  0.126745  5.756448  0.099740
Ra202	0.559260  0.116694  0.597444  0.004685
Ra204	0.420513  0.112712  0.022269  0.092145
Ra206	0.007777  0.002413  0.000017  0.144992
Ra208	0.203735  0.020331  0.005344  0.075584
Ra210	0.146846  0.000117  0.019267  0.142591
Ra212	0.152293  0.013170  0.013296  0.028063
Ra214	0.100005  0.056957  0.075809  0.014688
Ra216	0.136953  0.006216  0.100285  0.018484
Ra218	0.198425  0.042409  0.031406  0.032934
Ra220	0.280449  0.060929  0.128784  0.022920
Ra222	0.376771  0.126756  0.000107  0.001598
Ra224	0.574018  0.663675  0.004571  0.069058
Ra226	0.949453  1.152844  0.067753  2.880512
Ra228	1.378192  0.008494  0.266652  0.810047
Ra230	1.751194  0.022177  0.098925  0.030279
Ra232	2.008446  0.014663  0.049766  0.007674
Ra234	2.164769  0.011102  0.030808  0.005239
Ra236	2.287796  0.005035  0.020630  0.003060
Ra238	2.395312  0.000091  0.021095  0.006657
Ra240	2.384864  0.002232  0.016786  0.007943
Ra242	2.304997  0.008996  0.032841  0.001171
Ra244	2.103763  0.025556  0.091733  0.002159
Ra246	1.807526  0.083715  0.545097  0.068898
Ra248	1.544752  0.241729  0.257448  0.280957
Ra250	1.307149  0.339833  0.000738  0.688046
Ra252	1.068212  0.359083  0.002763  0.311591
Ra254	0.837330  0.286468  0.019558  0.065401
Ra256	0.659169  0.206492  0.037798  0.116528
Ra258	0.539281  0.155124  0.021882  0.123503
Ra260	0.439602  0.090792  0.001574  0.077127
Ra262	0.339618  0.027505  0.001264  0.025683
Ra264	0.243258  0.011502  0.000622  0.019365
Ra266	0.180097  0.004337  0.005735  0.009708
Ra268	0.134324  0.001213  0.046605  0.000664
Ra270	0.114436  0.025339  0.050501  0.000198
Ra272	0.140324  0.014149  0.054833  0.000409
Ra274	0.143749  0.004836  0.144348  0.035066
Ra276	0.170028  0.017530  0.039064  0.000004
Ra278	0.207840  0.039595  0.011697  0.022295
Ra280	0.269363  0.058239  0.106332  0.022463
Ra282	0.357584  0.046795  0.173067  0.016015
Ra284	0.474023  0.027081  0.215105  0.047780
Ra286	0.638340  0.019592  0.283777  1.471946
Ra288	0.870825  0.013772  0.369423  2.724888
Ra290	1.153126  0.006184  0.345759  2.047014
Ra292	1.464025  0.003450  0.201950  0.132020
Ra294	1.774040  0.007042  0.169163  0.000039
Ra296	2.049716  0.037018  0.354619  0.000292
Ra298	2.276569  0.179498  1.070651  0.008967
Ra300	2.445032  0.349432  1.176599  0.095178
Ra302	2.546894  0.482751  0.865798  0.218280
Ra304	2.583370  0.604846  0.619228  0.271273
Ra306	2.559379  0.720545  0.712198  0.351094
Ra308	2.463340  0.827368  0.762692  0.385402
Ra310	2.287178  0.918745  0.797229  0.445070
Ra312	2.045845  0.976986  0.742290  0.566741
Ra314	1.781659  0.940277  0.591193  0.797938
Ra316	1.558923  0.830226  0.378511  1.084458
Ra318	1.374395  0.687980  0.219798  1.005935
Ra320	1.205523  0.506785  0.128792  0.663947
Ra322	1.041681  0.217430  0.875893  0.313161
Ra324	0.893894  0.057272  0.353080  0.095669
Ra326	0.774378  0.027693  0.173713  0.004274
Ra328	0.679501  0.016832  0.080407  0.000007
Ra330	0.597579  0.009141  0.029100  0.000159
Ra332	0.518948  0.005102  0.006996  0.000127
Ra334	0.000659  0.452110  0.026583  0.286390
nucleus  B(21+ -> 01+)  B(23+ -> 02+)  B(22+ -> 21+)
