band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,822.886000,,,
band1,level,4,1,1635.777000,,,
band1,level,6,1,2503.094000,,,
band1,transition,,,,2_1,0_1,31.239312
band1,transition,,,,4_1,2_1,59.577879
band1,transition,,,,6_1,4_1,82.973279
band2,level,0,2,2042.315000,,,
band2,level,2,3,2859.196000,,,
band2,level,4,3,3606.121000,,,
band2,level,6,3,4322.229000,,,
band2,transition,,,,2_3,0_2,45.896214
band2,transition,,,,4_3,2_3,87.595206
band2,transition,,,,6_3,4_3,133.740628
band3,level,2,2,2291.279000,,,
band3,level,3,1,3165.854000,,,
band3,level,4,2,3227.192000,,,
band3,level,5,1,4020.803000,,,
band3,level,6,2,4134.935000,,,
band3,transition,,,,3_1,2_2,65.060247
band3,transition,,,,4_2,2_2,40.066179
band3,transition,,,,5_1,4_2,35.520656
band3,transition,,,,6_2,4_2,77.597164
band3,transition,,,,4_2,3_1,26.380470
band3,transition,,,,6_2,5_1,19.273037
band3,transition,,,,5_1,3_1,60.380806
interband,transition,,,,2_2,0_1,0.497192
interband,transition,,,,2_2,2_1,30.380318
interband,transition,,,,2_2,0_2,4.224492
interband,transition,,,,0_2,2_1,51.151882
