band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1978.665000,,,
band1,level,4,1,3966.726000,,,
band1,level,6,1,6135.997000,,,
band1,transition,,,,2_1,0_1,3.754378
band1,transition,,,,4_1,2_1,10.124041
band1,transition,,,,6_1,4_1,17.274916
band2,level,0,2,3501.895000,,,
band2,level,2,3,5660.244000,,,
band2,level,4,4,7973.577000,,,
band2,level,6,4,10498.355000,,,
band2,transition,,,,2_3,0_2,7.726485
band2,transition,,,,4_4,2_3,13.714699
band2,transition,,,,6_4,4_4,19.145405
band3,level,2,2,3808.255000,,,
band3,level,3,1,5517.471000,,,
band3,level,4,2,5840.580000,,,
band3,level,5,1,7546.960000,,,
band3,level,6,2,8034.353000,,,
band3,transition,,,,3_1,2_2,14.201219
band3,transition,,,,4_2,2_2,9.204710
band3,transition,,,,5_1,4_2,6.409773
band3,transition,,,,6_2,4_2,18.329039
band3,transition,,,,4_2,3_1,0.328667
band3,transition,,,,6_2,5_1,0.112728
band3,transition,,,,5_1,3_1,14.466002
interband,transition,,,,2_2,0_1,0.463042
interband,transition,,,,2_2,2_1,10.799967
interband,transition,,,,2_2,0_2,0.058745
interband,transition,,,,0_2,2_1,16.825575
