band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,553.448000,,,
band1,level,4,1,1315.477000,,,
band1,level,6,1,2234.947000,,,
band1,transition,,,,2_1,0_1,43.203270
band1,transition,,,,4_1,2_1,77.552617
band1,transition,,,,6_1,4_1,114.801877
band2,level,0,2,1175.548000,,,
band2,level,2,3,1814.250000,,,
band2,level,4,4,2711.152000,,,
band2,level,6,4,3867.800000,,,
band2,transition,,,,2_3,0_2,54.335295
band2,transition,,,,4_4,2_3,77.060191
band2,transition,,,,6_4,4_4,87.273605
band3,level,2,2,1053.962000,,,
band3,level,3,1,1691.167000,,,
band3,level,4,2,1844.789000,,,
band3,level,5,1,2591.700000,,,
band3,level,6,2,2813.633000,,,
band3,transition,,,,3_1,2_2,72.963213
band3,transition,,,,4_2,2_2,64.062397
band3,transition,,,,5_1,4_2,28.058654
band3,transition,,,,6_2,4_2,99.611154
band3,transition,,,,4_2,3_1,4.301828
band3,transition,,,,6_2,5_1,6.787727
band3,transition,,,,5_1,3_1,75.282607
interband,transition,,,,2_2,0_1,3.020055
interband,transition,,,,2_2,2_1,79.509819
interband,transition,,,,0_2,2_2,102.323405
interband,transition,,,,0_2,2_1,45.920508
