band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,331.587000,,,
band1,level,4,1,895.670000,,,
band1,level,6,1,1651.562000,,,
band1,transition,,,,2_1,0_1,91.386671
band1,transition,,,,4_1,2_1,154.572810
band1,transition,,,,6_1,4_1,202.031995
band2,level,0,2,904.404000,,,
band2,level,2,3,1394.537000,,,
band2,level,4,3,2050.114000,,,
band2,level,6,3,2852.904000,,,
band2,transition,,,,2_3,0_2,81.761476
band2,transition,,,,4_3,2_3,131.900533
band2,transition,,,,6_3,4_3,190.188488
band3,level,2,2,1039.450000,,,
band3,level,3,1,1573.984000,,,
band3,level,4,2,1724.574000,,,
band3,level,5,1,2321.892000,,,
band3,level,6,2,2558.325000,,,
band3,transition,,,,3_1,2_2,100.149558
band3,transition,,,,4_2,2_2,79.559800
band3,transition,,,,5_1,4_2,46.269606
band3,transition,,,,6_2,4_2,155.040809
band3,transition,,,,4_2,3_1,53.766854
band3,transition,,,,6_2,5_1,30.174726
band3,transition,,,,5_1,3_1,108.902809
interband,transition,,,,2_2,0_1,0.354021
interband,transition,,,,2_2,2_1,37.691560
interband,transition,,,,2_2,0_2,30.512486
interband,transition,,,,0_2,2_1,83.099004
