band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,2001.643000,,,
band1,level,4,1,3777.673000,,,
band1,level,6,1,6114.558000,,,
band1,transition,,,,2_1,0_1,8.862789
band1,transition,,,,4_1,2_1,40.562142
band1,transition,,,,6_1,4_1,56.174121
band2,level,0,2,1912.714000,,,
band2,level,2,3,4329.983000,,,
band2,level,4,3,6947.324000,,,
band2,level,6,3,9925.896000,,,
band2,transition,,,,2_3,0_2,10.677027
band2,transition,,,,4_3,2_3,26.492837
band2,transition,,,,6_3,4_3,42.298846
band3,level,2,2,3682.697000,,,
band3,level,3,1,4721.946000,,,
band3,level,4,2,5535.166000,,,
band3,level,5,1,6732.996000,,,
band3,level,6,2,7911.580000,,,
band3,transition,,,,3_1,2_2,46.809241
band3,transition,,,,4_2,2_2,18.100163
band3,transition,,,,5_1,4_2,30.594077
band3,transition,,,,6_2,4_2,40.306471
band3,transition,,,,4_2,3_1,34.998740
band3,transition,,,,6_2,5_1,19.227114
band3,transition,,,,5_1,3_1,33.054687
interband,transition,,,,2_2,0_1,0.374595
interband,transition,,,,2_2,2_1,12.519372
interband,transition,,,,2_2,0_2,0.271953
interband,transition,,,,2_1,0_2,18.564362
