band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,381.717000,,,
band1,level,4,1,907.188000,,,
band1,level,6,1,1545.374000,,,
band1,transition,,,,2_1,0_1,67.624803
band1,transition,,,,4_1,2_1,112.295944
band1,transition,,,,6_1,4_1,150.923609
band2,level,0,2,1421.442000,,,
band2,level,2,3,1945.798000,,,
band2,level,4,4,2434.943000,,,
band2,level,6,3,2886.308000,,,
band2,transition,,,,2_3,0_2,76.830633
band2,transition,,,,4_4,2_3,174.803984
band2,transition,,,,6_3,4_4,307.008074
band3,level,2,2,1017.988000,,,
band3,level,3,1,1552.682000,,,
band3,level,4,2,1649.615000,,,
band3,level,5,1,2213.126000,,,
band3,level,6,2,2350.021000,,,
band3,transition,,,,3_1,2_2,116.653289
band3,transition,,,,4_2,2_2,86.602522
band3,transition,,,,5_1,4_2,51.646373
band3,transition,,,,6_2,4_2,140.947874
band3,transition,,,,4_2,3_1,7.682828
band3,transition,,,,6_2,5_1,2.831736
band3,transition,,,,5_1,3_1,108.566969
interband,transition,,,,2_2,0_1,11.346616
interband,transition,,,,2_2,2_1,105.076719
interband,transition,,,,0_2,2_2,21.663865
interband,transition,,,,0_2,2_1,37.638728
