nucleus  q21  q22  q23  q24  q31  q32  q33  q34
Ce118	4.52023581  4.35697082  2.87019251  3.36064604 9.42481661  9.47058613  4.27986859  5.73874637
Ce120	4.50614803  4.49545203  3.43727588  4.03818200 9.37772797  9.81947081  5.92535522  7.68130448
Ce122	4.36912921  4.36399417  3.01180205  4.02691543 8.88201940  9.41958348  4.44662342  7.54363340
Ce124	4.05458155  4.54339100  3.22777392  3.65414182 7.85599959  9.92268440  5.06195418  6.51897976
Ce126	3.76317466  4.31445240  3.20334589  3.19747639 7.10419119  9.16487089  4.94596498  5.27719980
Ce128	2.70712191  4.13354490  3.26601884  2.78083858 4.05604618  8.53408247  5.39386752  4.25024377
Ce130	1.77159729  3.58162365  2.27223816  3.89599502 1.76824806  6.88789978  2.01090480  8.70470475
Ce132	1.36214384  1.76672001  1.84293253  3.62788576 1.12059681  1.21259587  1.72240059  7.35852061
Ce134	0.95635350  1.42210948  1.43746260  2.06514460 0.63935892  1.24113674  0.87644204  2.66673834
Ce136	0.70442058  0.95612415  1.09919334  1.67910849 0.37116921  0.53030414  0.67684855  1.77878782
Ce138	0.31603994  0.71064977  0.88844254  1.08862297 0.10761380  0.38193131  0.29235978  0.82713325
Ce140	0.43847583  0.86349164  0.90425999  1.36379992 0.11462559  0.51045960  0.27063510  1.12100174
Ce142	0.34680298  0.66862420  1.04156513  0.90361132 0.08371358  0.32682719  0.88584736  0.05035353
Ce144	0.73462333  1.05258209  1.08268877  1.63772680 0.37588672  0.93763227  0.26372632  1.96738904
Ce146	1.20148763  1.63549948  1.46270647  2.54029315 0.94506803  2.01718033  0.55400401  4.41684604
Ce148	1.85198269  2.65780638  1.79696506  2.99976231 2.12745628  4.34259633  1.00979527  5.76958654
Ce150	2.72163813  2.74942426  2.30249603  3.20962559 4.19036703  4.49408038  2.26985120  6.11240363
Ce152	3.26135482  2.95948637  2.77039326  3.43087388 5.54896023  4.99031313  3.46847246  6.38220711
Ce154	3.63458773  3.17738947  3.36173868  3.78200664 6.55530200  5.50372143  5.29964427  7.33766298
Ce156	4.06369881  3.30324896  3.79576679  3.73635889 7.91662351  5.77233344  6.87008594  6.65955922
Ce158	4.40902600  3.55561944  4.09271479  3.43997480 9.07668551  6.50814828  8.01064856  5.36672723
Ce160	4.32745467  3.75404704  4.15547049  3.25488838 8.81882807  7.04007441  8.12541681  4.68783064
Ce162	3.84066754  3.61815438  4.36702357  3.12116317 7.19597349  6.36886950  8.80533206  4.34199984
Ce164	3.24479903  3.39472041  4.50237431  3.26476720 5.29527452  5.54622604  9.35904768  5.13971613
Ce166	3.45832942  3.01398954  5.17303478  3.32823559 5.88910043  2.95300562  11.92952408  3.94830898
Ce168	2.09802480  2.96179434  2.68469403  4.50316296 2.22850118  4.67840311  3.04543185  10.26099858
Ce170	1.73841715  2.49971371  2.00319214  4.58388461 1.58325860  3.70939242  1.22206183  10.46332636
Ce172	1.44470899  2.10990367  1.77420298  3.90078898 1.16815404  2.87577509  0.92165260  8.02488287
Ce174	1.09986329  1.49617601  1.68090433  2.28718571 0.78042243  1.43032748  1.20648678  3.00410750
Ce176	0.86662979  1.28919115  1.51640577  2.17934780 0.55760100  1.05648330  1.14318058  2.60920565
Ce178	0.69813094  1.09532359  1.30574530  1.95647305 0.41988354  0.82080919  0.84966549  2.18951364
Ce180	0.51399268  0.97892893  1.14334210  1.66075968 0.24878390  0.72522735  0.67091298  1.73136594
Ce182	0.35997189  0.80714878  1.41514047  0.95865976 0.11562708  0.54700678  1.54777269  0.29914438
Ce184	0.34930518  0.79058806  1.44782138  1.15435761 0.07965637  0.54136155  1.64325832  0.53247322
Ce186	0.24764161  0.64691715  1.34961428  1.00916613 0.02837934  0.32915407  1.44012539  0.04460348
Ce188	0.36571186  0.95189281  1.44099812  1.24615164 0.08742871  0.71299745  1.61865474  0.42583693
Ce190	0.60035866  1.17423489  1.24446945  1.84468114 0.25877819  1.13527854  0.62672259  2.14613917
Ce192	0.86635119  1.48467655  1.32629298  2.35000907 0.50566473  1.73896118  0.26080496  3.64962458
Ce194	1.13795968  1.86297884  1.47738647  3.10476417 0.78921370  2.52167554  0.07034132  5.97511945
Ce196	1.46807902  2.32543158  1.84433683  4.75457468 1.15053522  2.98553072  0.88653850  11.46258847
Ce198	1.68682114  2.46864230  2.40721552  5.32891839 1.36442389  2.62057791  2.58810629  13.13952779
Ce200	1.85438099  2.65988871  3.00214824  5.67554558 1.47739303  2.73413750  4.21715224  14.21309026
Ce202	1.97495615  2.87069119  3.53816092  5.95595527 1.49616501  3.06987417  5.72073732  15.02612340
Ce204	2.05847183  3.06768163  3.92192266  6.22390400 1.44373222  3.45523802  6.84264084  15.89267393
Ce206	2.11168799  3.21836971  4.13294958  6.50356059 1.35940128  3.72595102  7.48856587  17.06502361
Ce208	2.13700501  3.32360347  4.15683855  6.83420397 1.29502206  3.88389870  7.55485164  18.67286304
nucleus  q21  q22  q23  q24  q31  q32  q33  q34
Ce118	4.52150981  4.36540838  2.88371213  3.38002675 9.41882068  9.40287177  4.23361787  5.77452381
Ce120	4.50645643  4.49826201  3.45304333  4.09598817 9.37640455  9.79507694  5.90114883  7.84453342
Ce122	4.37023892  4.36457991  3.02094296  4.04706816 8.88002618  9.41615949  4.42812622  7.64423340
Ce124	4.05584598  4.54506155  3.23335077  3.69804589 7.85225541  9.92975872  5.07558748  6.71991292
