band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,332.023000,,,
band1,level,4,1,677.746000,,,
band1,level,6,1,1079.854000,,,
band1,transition,,,,2_1,0_1,79.896306
band1,transition,,,,4_1,2_1,182.412967
band1,transition,,,,6_1,4_1,254.423893
band2,level,0,2,651.226000,,,
band2,level,2,3,995.367000,,,
band2,level,4,3,1264.884000,,,
band2,level,6,3,1564.188000,,,
band2,transition,,,,2_3,0_2,97.535334
band2,transition,,,,4_3,2_3,358.477465
band2,transition,,,,6_3,4_3,543.706005
band3,level,2,2,899.115000,,,
band3,level,3,1,1368.531000,,,
band3,transition,,,,3_1,2_2,2.111957
interband,transition,,,,2_2,0_1,0.009742
interband,transition,,,,2_2,2_1,0.584253
interband,transition,,,,2_2,0_2,13.011504
interband,transition,,,,0_2,2_1,232.283120
