band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,656.406000,,,
band1,level,4,1,1454.433000,,,
band1,level,6,1,2353.662000,,,
band1,transition,,,,2_1,0_1,32.020741
band1,transition,,,,4_1,2_1,62.216602
band1,transition,,,,6_1,4_1,91.031498
band2,level,0,2,1182.214000,,,
band2,level,2,3,2059.758000,,,
band2,level,4,3,2530.867000,,,
band2,level,6,4,3366.483000,,,
band2,transition,,,,2_3,0_2,21.715282
band2,transition,,,,4_3,2_3,16.542034
band2,transition,,,,6_4,4_3,84.975309
band3,level,2,2,1656.095000,,,
band3,level,3,1,2752.488000,,,
band3,level,4,4,2896.346000,,,
band3,level,5,1,2963.225000,,,
band3,level,6,3,3041.974000,,,
band3,transition,,,,3_1,2_2,37.246606
band3,transition,,,,4_4,2_2,0.003070
band3,transition,,,,5_1,4_4,1039.845509
band3,transition,,,,6_3,4_4,1310.021419
band3,transition,,,,4_4,3_1,0.198594
band3,transition,,,,6_3,5_1,768.677966
band3,transition,,,,5_1,3_1,0.080671
interband,transition,,,,2_2,0_1,4.518237
interband,transition,,,,2_2,2_1,36.581733
interband,transition,,,,2_2,0_2,18.876796
interband,transition,,,,0_2,2_1,56.924794
