band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,145.269000,,,
band1,level,4,1,440.815000,,,
band1,level,6,1,844.911000,,,
band1,transition,,,,2_1,0_1,209.626273
band1,transition,,,,4_1,2_1,326.487509
band1,transition,,,,6_1,4_1,409.422786
band2,level,0,2,664.201000,,,
band2,level,2,2,770.550000,,,
band2,level,4,2,947.640000,,,
band2,level,6,2,1134.928000,,,
band2,transition,,,,2_2,0_2,395.213005
band2,transition,,,,4_2,2_2,678.461605
band2,transition,,,,6_2,4_2,1224.744315
band3,level,2,3,897.107000,,,
band3,level,3,1,1113.644000,,,
band3,transition,,,,3_1,2_3,237.406730
interband,transition,,,,2_3,0_1,3.785802
interband,transition,,,,2_3,2_1,16.385420
interband,transition,,,,2_3,0_2,9.934308
interband,transition,,,,0_2,2_1,83.033601
