band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,240.085000,,,
band1,level,4,1,585.013000,,,
band1,level,6,1,1018.694000,,,
band1,transition,,,,2_1,0_1,148.665549
band1,transition,,,,4_1,2_1,232.639741
band1,transition,,,,6_1,4_1,299.384773
band2,level,0,2,744.865000,,,
band2,level,2,3,1211.017000,,,
band2,level,4,4,1552.298000,,,
band2,level,6,3,1793.610000,,,
band2,transition,,,,2_3,0_2,120.585504
band2,transition,,,,4_4,2_3,147.302177
band2,transition,,,,6_3,4_4,519.311419
band3,level,2,2,526.985000,,,
band3,level,3,1,959.800000,,,
band3,transition,,,,3_1,2_2,190.597173
interband,transition,,,,2_2,0_1,4.509115
interband,transition,,,,2_2,2_1,228.560947
interband,transition,,,,0_2,2_2,352.626050
interband,transition,,,,0_2,2_1,7.907371
