band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1135.014000,,,
band1,level,4,1,2582.048000,,,
band1,level,6,1,4259.670000,,,
band1,transition,,,,2_1,0_1,12.601226
band1,transition,,,,4_1,2_1,23.910118
band1,transition,,,,6_1,4_1,36.477682
band2,level,0,2,2495.202000,,,
band2,level,2,3,3785.761000,,,
band2,level,4,4,5410.509000,,,
band2,level,6,4,7148.179000,,,
band2,transition,,,,2_3,0_2,18.755187
band2,transition,,,,4_4,2_3,19.868637
band2,transition,,,,6_4,4_4,42.352211
band3,level,2,2,2172.778000,,,
band3,level,3,1,3883.376000,,,
band3,transition,,,,3_1,2_2,16.888318
interband,transition,,,,2_2,0_1,0.906432
interband,transition,,,,2_2,2_1,24.486640
interband,transition,,,,0_2,2_2,50.492427
interband,transition,,,,0_2,2_1,17.233839
