band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,626.398000,,,
band1,level,4,1,1274.976000,,,
band1,level,6,1,1994.253000,,,
band1,transition,,,,2_1,0_1,41.656589
band1,transition,,,,4_1,2_1,78.241142
band1,transition,,,,6_1,4_1,106.128176
band2,level,0,2,1674.746000,,,
band2,level,2,3,2331.149000,,,
band2,level,4,3,2905.573000,,,
band2,level,6,3,3394.609000,,,
band2,transition,,,,2_3,0_2,58.388097
band2,transition,,,,4_3,2_3,118.333566
band2,transition,,,,6_3,4_3,93.838822
band3,level,2,2,1936.166000,,,
band3,level,3,1,2584.845000,,,
band3,level,4,2,2691.201000,,,
band3,level,5,1,3255.818000,,,
band3,level,6,4,3456.235000,,,
band3,transition,,,,3_1,2_2,87.339082
band3,transition,,,,4_2,2_2,49.525532
band3,transition,,,,5_1,4_2,52.717565
band3,transition,,,,6_4,4_2,55.983252
band3,transition,,,,4_2,3_1,47.415063
band3,transition,,,,6_4,5_1,1.618038
band3,transition,,,,5_1,3_1,79.422053
interband,transition,,,,2_2,0_1,0.800467
interband,transition,,,,2_2,2_1,30.961049
interband,transition,,,,2_2,0_2,5.104463
interband,transition,,,,0_2,2_1,63.007319
