band,kind,spin,index,energy_keV,upper,lower,be2_energy_down_WU
band1,level,0,1,0.000000,,,
band1,level,2,1,1024.880000,,,
band1,level,4,1,1909.508000,,,
band1,level,6,1,2776.433000,,,
band1,transition,,,,2_1,0_1,20.129888
band1,transition,,,,4_1,2_1,52.454158
band1,transition,,,,6_1,4_1,90.695734
band2,level,0,2,1466.914000,,,
band2,level,2,3,2364.080000,,,
band2,level,4,4,3401.782000,,,
band2,level,6,4,4447.023000,,,
band2,transition,,,,2_3,0_2,31.232601
band2,transition,,,,4_4,2_3,45.693795
band2,transition,,,,6_4,4_4,72.334222
band3,level,2,2,1831.158000,,,
band3,level,3,1,2440.760000,,,
band3,level,4,2,2650.878000,,,
band3,level,5,1,3232.756000,,,
band3,level,6,2,3546.985000,,,
band3,transition,,,,3_1,2_2,72.706288
band3,transition,,,,4_2,2_2,50.479921
band3,transition,,,,5_1,4_2,32.405462
band3,transition,,,,6_2,4_2,85.768978
band3,transition,,,,4_2,3_1,1.514917
band3,transition,,,,6_2,5_1,3.582848
band3,transition,,,,5_1,3_1,69.132213
interband,transition,,,,2_2,0_1,1.580330
interband,transition,,,,2_2,2_1,54.640517
interband,transition,,,,2_2,0_2,5.831905
interband,transition,,,,0_2,2_1,79.068005
